methodHistories,LOC,authors,stmtAdded,maxStmtAdded,avgStmtAdded,stmtDeleted,maxStmtDeleted,avgStmtDeleted,Churn,MaxChurn,AvgChurn,cond,elseAdded,elseDeleted,bug
3,30,1,30,30,30,0,0,0,30,30,10,0,0,0,FALSE
2,37,1,37,37,37,0,0,0,37,37,18,0,0,0,FALSE
2,15,1,15,15,15,0,0,0,15,15,7,0,0,0,FALSE
3,10,1,10,10,10,0,0,0,10,10,3,0,0,0,FALSE
3,68,1,68,68,68,0,0,0,68,68,22,0,0,0,FALSE
4,32,1,34,30,17,2,2,2,32,30,8,0,0,0,FALSE
1,36,1,36,36,36,0,0,0,36,36,36,1,0,0,FALSE
3,13,1,13,13,13,0,0,0,13,13,4,0,0,0,FALSE
5,19,1,19,15,9,0,0,0,19,15,3,1,0,0,FALSE
3,44,1,44,44,44,0,0,0,44,44,14,1,0,0,FALSE
3,40,1,40,40,40,0,0,0,40,40,13,0,0,0,FALSE
3,50,1,50,50,50,0,0,0,50,50,16,0,0,0,FALSE
3,13,1,13,13,13,0,0,0,13,13,4,0,0,0,FALSE
3,13,1,13,13,13,0,0,0,13,13,4,0,0,0,FALSE
5,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
3,30,1,30,30,30,0,0,0,30,30,10,0,0,0,FALSE
5,22,1,22,22,22,0,0,0,22,22,4,0,0,0,FALSE
3,13,1,13,13,13,0,0,0,13,13,4,0,0,0,FALSE
6,10,1,10,10,10,0,0,0,10,10,1,0,0,0,FALSE
4,36,1,38,38,38,2,2,2,36,38,9,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
3,57,1,57,57,57,0,0,0,57,57,19,0,0,0,FALSE
3,50,1,50,50,50,0,0,0,50,50,16,0,0,0,FALSE
2,15,1,15,15,15,0,0,0,15,15,7,0,0,0,FALSE
3,10,1,10,10,10,0,0,0,10,10,3,0,0,0,FALSE
3,44,1,44,44,44,0,0,0,44,44,14,1,0,0,FALSE
3,26,1,26,17,13,0,0,0,26,17,8,1,0,0,FALSE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
2,12,1,12,12,12,0,0,0,12,12,6,0,0,0,FALSE
5,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
1,49,1,49,49,49,0,0,0,49,49,49,0,0,0,FALSE
2,59,1,59,59,59,0,0,0,59,59,29,2,0,0,FALSE
2,137,1,137,137,137,0,0,0,137,137,68,4,2,0,FALSE
3,43,1,43,43,43,0,0,0,43,43,14,0,0,0,FALSE
2,32,1,32,32,32,0,0,0,32,32,16,0,0,0,FALSE
3,57,1,57,57,57,0,0,0,57,57,19,0,0,0,FALSE
2,83,1,83,83,83,0,0,0,83,83,41,2,1,0,FALSE
3,53,1,53,53,53,0,0,0,53,53,17,0,0,0,FALSE
3,52,1,61,61,61,9,9,9,52,61,17,0,0,0,FALSE
3,23,1,23,23,23,0,0,0,23,23,7,0,0,0,FALSE
3,48,1,48,48,48,0,0,0,48,48,16,0,0,0,FALSE
1,37,1,37,37,37,0,0,0,37,37,37,0,0,0,FALSE
2,12,1,12,12,12,0,0,0,12,12,6,0,0,0,FALSE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
3,10,1,10,10,10,0,0,0,10,10,3,0,0,0,FALSE
5,16,1,16,15,8,0,0,0,16,15,3,0,0,0,FALSE
3,113,1,113,113,113,0,0,0,113,113,37,4,0,0,FALSE
6,14,1,14,14,14,0,0,0,14,14,2,0,0,0,FALSE
2,77,1,77,77,77,0,0,0,77,77,38,0,0,0,FALSE
3,18,1,18,18,18,0,0,0,18,18,6,0,0,0,FALSE
2,31,1,31,31,31,0,0,0,31,31,15,0,0,0,FALSE
3,23,1,23,23,23,0,0,0,23,23,7,0,0,0,FALSE
3,23,1,23,23,23,0,0,0,23,23,7,0,0,0,FALSE
3,10,1,10,10,10,0,0,0,10,10,3,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
1,30,1,30,30,30,0,0,0,30,30,30,0,0,0,FALSE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
3,20,1,20,20,20,0,0,0,20,20,6,0,0,0,FALSE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
1,37,1,37,37,37,0,0,0,37,37,37,0,0,0,FALSE
3,23,1,23,23,23,0,0,0,23,23,7,0,0,0,FALSE
3,193,1,193,193,193,0,0,0,193,193,64,1,0,0,FALSE
2,22,1,22,22,22,0,0,0,22,22,11,0,0,0,FALSE
3,26,1,26,26,26,0,0,0,26,26,8,0,0,0,FALSE
3,23,1,23,23,23,0,0,0,23,23,7,0,0,0,FALSE
2,61,1,61,61,61,0,0,0,61,61,30,0,0,0,FALSE
6,10,1,10,10,10,0,0,0,10,10,1,0,0,0,FALSE
3,23,1,23,23,23,0,0,0,23,23,7,0,0,0,FALSE
3,23,1,23,23,23,0,0,0,23,23,7,0,0,0,FALSE
5,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
3,9,1,9,9,9,0,0,0,9,9,3,0,0,0,FALSE
3,53,1,53,53,53,0,0,0,53,53,17,0,0,0,FALSE
